geom_wkt,trace_number,device_id,ts
POINT (116.387883 39.865137),1,19,2008-12-11 05:10:40+00
POINT (116.387795 39.865062),1,19,2008-12-11 05:10:44+00
POINT (116.387673 39.865093),1,19,2008-12-11 05:10:47+00
POINT (116.387577 39.865125),1,19,2008-12-11 05:10:50+00
POINT (116.38747 39.86514),1,19,2008-12-11 05:10:53+00
POINT (116.387367 39.86518),1,19,2008-12-11 05:10:56+00
POINT (116.387265 39.865188),1,19,2008-12-11 05:10:59+00
POINT (116.387165 39.865183),1,19,2008-12-11 05:11:02+00
POINT (116.387075 39.86521),1,19,2008-12-11 05:11:04+00
POINT (116.386953 39.865237),1,19,2008-12-11 05:11:07+00
POINT (116.386837 39.865252),1,19,2008-12-11 05:11:10+00
POINT (116.386735 39.865247),1,19,2008-12-11 05:11:13+00
POINT (116.386623 39.865225),1,19,2008-12-11 05:11:17+00
POINT (116.38654 39.865187),1,19,2008-12-11 05:11:20+00
POINT (116.386445 39.865163),1,19,2008-12-11 05:11:22+00
POINT (116.386343 39.865135),1,19,2008-12-11 05:11:24+00
POINT (116.386222 39.865123),1,19,2008-12-11 05:11:28+00
POINT (116.386117 39.865157),1,19,2008-12-11 05:11:31+00
POINT (116.386017 39.865142),1,19,2008-12-11 05:11:34+00
POINT (116.385915 39.86515),1,19,2008-12-11 05:11:37+00
POINT (116.385813 39.86515),1,19,2008-12-11 05:11:40+00
POINT (116.3857 39.86516),1,19,2008-12-11 05:11:43+00
POINT (116.385602 39.86516),1,19,2008-12-11 05:11:46+00
POINT (116.385662 39.865237),1,19,2008-12-11 05:11:54+00
POINT (116.38574 39.865303),1,19,2008-12-11 05:11:57+00
POINT (116.385845 39.865322),1,19,2008-12-11 05:12:01+00
POINT (116.385925 39.865277),1,19,2008-12-11 05:12:05+00
POINT (116.385965 39.865192),1,19,2008-12-11 05:12:13+00
POINT (116.386035 39.865265),1,19,2008-12-11 05:13:12+00
POINT (116.386045 39.86536),1,19,2008-12-11 05:13:21+00
POINT (116.385955 39.865375),1,19,2008-12-11 05:13:28+00
POINT (116.385872 39.865438),1,19,2008-12-11 05:13:38+00
POINT (116.385837 39.865588),1,19,2008-12-11 05:13:51+00
POINT (116.385607 39.865185),1,19,2008-12-11 05:14:15+00
POINT (116.385687 39.865118),1,19,2008-12-11 05:14:22+00
POINT (116.385843 39.865362),1,19,2008-12-11 05:14:35+00
POINT (116.38591 39.865455),1,19,2008-12-11 05:14:43+00
POINT (116.386028 39.865595),1,19,2008-12-11 05:14:45+00
POINT (116.38612 39.86564),1,19,2008-12-11 05:14:48+00
POINT (116.386225 39.865552),1,19,2008-12-11 05:15:15+00
POINT (116.386117 39.86538),1,19,2008-12-11 05:15:37+00
POINT (116.386122 39.86526),1,19,2008-12-11 05:15:41+00
POINT (116.386217 39.865235),1,19,2008-12-11 05:15:46+00
POINT (116.590957 40.071961),2,0,2009-06-29 07:02:25+00
POINT (116.590905 40.072007),2,0,2009-06-29 07:02:30+00
POINT (116.590879 40.072027),2,0,2009-06-29 07:02:35+00
POINT (116.590915 40.072004),2,0,2009-06-29 07:02:40+00
POINT (116.590961 40.071983),2,0,2009-06-29 07:02:45+00
POINT (116.591012 40.07196),2,0,2009-06-29 07:02:50+00
POINT (116.590986 40.071984),2,0,2009-06-29 07:02:55+00
POINT (116.590975 40.071993),2,0,2009-06-29 07:03:00+00
POINT (116.590973 40.071995),2,0,2009-06-29 07:03:05+00
POINT (116.590971 40.071996),2,0,2009-06-29 07:03:10+00
POINT (116.590971 40.071996),2,0,2009-06-29 07:03:13+00
POINT (116.59097 40.071999),2,0,2009-06-29 07:03:15+00
POINT (116.590868 40.072105),2,0,2009-06-29 07:03:20+00
POINT (116.590686 40.072249),2,0,2009-06-29 07:03:25+00
POINT (116.590569 40.072501),2,0,2009-06-29 07:03:30+00
POINT (116.590522 40.072815),2,0,2009-06-29 07:03:35+00
POINT (116.590499 40.073112),2,0,2009-06-29 07:03:40+00
POINT (116.590477 40.073414),2,0,2009-06-29 07:03:45+00
POINT (116.590427 40.073659),2,0,2009-06-29 07:03:50+00
POINT (116.590385 40.073836),2,0,2009-06-29 07:03:55+00
POINT (116.590376 40.073902),2,0,2009-06-29 07:04:00+00
POINT (116.590377 40.073909),2,0,2009-06-29 07:04:05+00
POINT (116.590377 40.073909),2,0,2009-06-29 07:04:08+00
POINT (116.590375 40.073914),2,0,2009-06-29 07:04:10+00
POINT (116.59037 40.073947),2,0,2009-06-29 07:04:15+00
POINT (116.590368 40.073956),2,0,2009-06-29 07:04:20+00
POINT (116.590368 40.073956),2,0,2009-06-29 07:04:25+00
POINT (116.590367 40.073957),2,0,2009-06-29 07:04:30+00
POINT (116.590367 40.073957),2,0,2009-06-29 07:04:33+00
POINT (116.590367 40.073957),2,0,2009-06-29 07:04:35+00
POINT (116.590399 40.073989),2,0,2009-06-29 07:04:40+00
POINT (116.590572 40.074046),2,0,2009-06-29 07:04:45+00
POINT (116.590906 40.074084),2,0,2009-06-29 07:04:50+00
POINT (116.591239 40.074103),2,0,2009-06-29 07:04:55+00
POINT (116.591372 40.074108),2,0,2009-06-29 07:05:00+00
POINT (116.59149 40.074121),2,0,2009-06-29 07:05:05+00
POINT (116.591789 40.074157),2,0,2009-06-29 07:05:10+00
POINT (116.592173 40.074131),2,0,2009-06-29 07:05:15+00
POINT (116.592448 40.074038),2,0,2009-06-29 07:05:20+00
POINT (116.592604 40.074115),2,0,2009-06-29 07:05:25+00
POINT (116.592598 40.074178),2,0,2009-06-29 07:05:30+00
POINT (116.592598 40.074178),2,0,2009-06-29 07:05:33+00
POINT (116.592599 40.074182),2,0,2009-06-29 07:05:35+00
POINT (116.592608 40.074192),2,0,2009-06-29 07:05:40+00
POINT (116.592608 40.074192),2,0,2009-06-29 07:05:43+00
POINT (116.592616 40.074186),2,0,2009-06-29 07:05:45+00
POINT (116.592605 40.074195),2,0,2009-06-29 07:05:50+00
POINT (116.59259 40.074191),2,0,2009-06-29 07:05:55+00
POINT (116.59259 40.074191),2,0,2009-06-29 07:05:58+00
POINT (116.592596 40.074191),2,0,2009-06-29 07:06:00+00
POINT (116.592576 40.074202),2,0,2009-06-29 07:06:05+00
POINT (116.592589 40.074187),2,0,2009-06-29 07:06:10+00
POINT (116.592585 40.074195),2,0,2009-06-29 07:06:15+00
POINT (116.592584 40.074198),2,0,2009-06-29 07:06:20+00
POINT (116.592585 40.074198),2,0,2009-06-29 07:06:25+00
POINT (116.592584 40.074198),2,0,2009-06-29 07:06:30+00
POINT (116.592584 40.074198),2,0,2009-06-29 07:06:35+00
POINT (116.592584 40.074198),2,0,2009-06-29 07:06:40+00
POINT (116.592584 40.074198),2,0,2009-06-29 07:06:45+00
POINT (116.592583 40.074198),2,0,2009-06-29 07:06:50+00
POINT (116.592583 40.074198),2,0,2009-06-29 07:06:53+00
POINT (116.592583 40.074197),2,0,2009-06-29 07:06:55+00
POINT (116.592541 40.0743),2,0,2009-06-29 07:07:00+00
POINT (116.592493 40.074551),2,0,2009-06-29 07:07:05+00
POINT (116.592464 40.074882),2,0,2009-06-29 07:07:10+00
POINT (116.592436 40.075256),2,0,2009-06-29 07:07:15+00
POINT (116.592394 40.075638),2,0,2009-06-29 07:07:20+00
POINT (116.592349 40.076016),2,0,2009-06-29 07:07:25+00
POINT (116.592276 40.07639),2,0,2009-06-29 07:07:30+00
POINT (116.592178 40.076753),2,0,2009-06-29 07:07:35+00
POINT (116.591957 40.077053),2,0,2009-06-29 07:07:40+00
POINT (116.591573 40.077249),2,0,2009-06-29 07:07:45+00
POINT (116.591097 40.077314),2,0,2009-06-29 07:07:50+00
POINT (116.590599 40.077221),2,0,2009-06-29 07:07:55+00
POINT (116.590097 40.077144),2,0,2009-06-29 07:08:00+00
POINT (116.589675 40.077105),2,0,2009-06-29 07:08:05+00
POINT (116.589421 40.077166),2,0,2009-06-29 07:08:10+00
POINT (116.589408 40.077356),2,0,2009-06-29 07:08:15+00
POINT (116.589378 40.07763),2,0,2009-06-29 07:08:20+00
POINT (116.589395 40.077941),2,0,2009-06-29 07:08:25+00
POINT (116.5894 40.078235),2,0,2009-06-29 07:08:30+00
POINT (116.589394 40.078551),2,0,2009-06-29 07:08:35+00
POINT (116.589374 40.078893),2,0,2009-06-29 07:08:40+00
POINT (116.589331 40.079223),2,0,2009-06-29 07:08:45+00
POINT (116.589263 40.079594),2,0,2009-06-29 07:08:50+00
POINT (116.589186 40.079972),2,0,2009-06-29 07:08:55+00
POINT (116.58914 40.080333),2,0,2009-06-29 07:09:00+00
POINT (116.589089 40.08067),2,0,2009-06-29 07:09:05+00
POINT (116.588988 40.08103),2,0,2009-06-29 07:09:10+00
POINT (116.588907 40.081342),2,0,2009-06-29 07:09:15+00
POINT (116.588916 40.081568),2,0,2009-06-29 07:09:20+00
POINT (116.589112 40.08171),2,0,2009-06-29 07:09:25+00
POINT (116.589403 40.081833),2,0,2009-06-29 07:09:30+00
POINT (116.589764 40.081866),2,0,2009-06-29 07:09:35+00
POINT (116.590149 40.081798),2,0,2009-06-29 07:09:40+00
POINT (116.590462 40.08189),2,0,2009-06-29 07:09:45+00
POINT (116.590546 40.082094),2,0,2009-06-29 07:09:50+00
POINT (116.590358 40.082369),2,0,2009-06-29 07:09:55+00
POINT (116.590084 40.082511),2,0,2009-06-29 07:10:00+00
POINT (116.58969 40.082514),2,0,2009-06-29 07:10:05+00
POINT (116.589324 40.082396),2,0,2009-06-29 07:10:10+00
POINT (116.588987 40.082324),2,0,2009-06-29 07:10:15+00
POINT (116.588637 40.082307),2,0,2009-06-29 07:10:20+00
POINT (116.588289 40.082325),2,0,2009-06-29 07:10:25+00
POINT (116.587905 40.08233),2,0,2009-06-29 07:10:30+00
POINT (116.587495 40.082266),2,0,2009-06-29 07:10:35+00
POINT (116.587199 40.082251),2,0,2009-06-29 07:10:40+00
POINT (116.587 40.082267),2,0,2009-06-29 07:10:45+00
POINT (116.586968 40.082282),2,0,2009-06-29 07:10:50+00
POINT (116.586949 40.082285),2,0,2009-06-29 07:10:55+00
POINT (116.586933 40.082287),2,0,2009-06-29 07:11:00+00
POINT (116.586918 40.082289),2,0,2009-06-29 07:11:05+00
POINT (116.586902 40.082291),2,0,2009-06-29 07:11:10+00
POINT (116.5869 40.082292),2,0,2009-06-29 07:11:15+00
POINT (116.5869 40.082292),2,0,2009-06-29 07:11:18+00
POINT (116.586901 40.082293),2,0,2009-06-29 07:11:20+00
POINT (116.58689 40.082299),2,0,2009-06-29 07:11:25+00
POINT (116.586793 40.08228),2,0,2009-06-29 07:11:30+00
POINT (116.586615 40.082235),2,0,2009-06-29 07:11:35+00
POINT (116.586492 40.082144),2,0,2009-06-29 07:11:40+00
POINT (116.586342 40.081982),2,0,2009-06-29 07:11:45+00
POINT (116.58637 40.081711),2,0,2009-06-29 07:11:50+00
POINT (116.586551 40.081469),2,0,2009-06-29 07:11:55+00
POINT (116.586793 40.08123),2,0,2009-06-29 07:12:00+00
POINT (116.58685 40.08096),2,0,2009-06-29 07:12:05+00
POINT (116.586913 40.080769),2,0,2009-06-29 07:12:10+00
POINT (116.587197 40.080762),2,0,2009-06-29 07:12:15+00
POINT (116.587594 40.0808),2,0,2009-06-29 07:12:20+00
POINT (116.587904 40.080827),2,0,2009-06-29 07:12:25+00
POINT (116.588008 40.080865),2,0,2009-06-29 07:12:30+00
POINT (116.588021 40.080874),2,0,2009-06-29 07:12:35+00
POINT (116.58802 40.080874),2,0,2009-06-29 07:12:40+00
POINT (116.588025 40.080877),2,0,2009-06-29 07:12:45+00
POINT (116.588025 40.080877),2,0,2009-06-29 07:12:48+00
POINT (116.588026 40.080874),2,0,2009-06-29 07:12:50+00
POINT (116.588048 40.080838),2,0,2009-06-29 07:12:55+00
POINT (116.588079 40.080753),2,0,2009-06-29 07:13:00+00
POINT (116.588085 40.080725),2,0,2009-06-29 07:13:05+00
POINT (116.588079 40.080665),2,0,2009-06-29 07:13:10+00
POINT (116.588098 40.080655),2,0,2009-06-29 07:13:15+00
POINT (116.588099 40.080627),2,0,2009-06-29 07:13:20+00
POINT (116.588112 40.080616),2,0,2009-06-29 07:13:25+00
POINT (116.588111 40.08061),2,0,2009-06-29 07:13:30+00
POINT (116.588108 40.080608),2,0,2009-06-29 07:13:35+00
POINT (116.588106 40.080608),2,0,2009-06-29 07:13:40+00
POINT (116.588104 40.080607),2,0,2009-06-29 07:13:45+00
POINT (116.588104 40.080607),2,0,2009-06-29 07:13:50+00
POINT (116.588104 40.080607),2,0,2009-06-29 07:13:53+00
POINT (116.588102 40.080607),2,0,2009-06-29 07:13:55+00
POINT (116.586902 40.079608),2,0,2009-06-29 07:16:55+00
POINT (116.586888 40.079364),2,0,2009-06-29 07:17:00+00
POINT (116.586843 40.07929),2,0,2009-06-29 07:17:05+00
POINT (116.587031 40.07951),2,0,2009-06-29 07:29:35+00
POINT (116.587041 40.079514),2,0,2009-06-29 07:29:40+00
POINT (116.587032 40.079524),2,0,2009-06-29 07:29:45+00
POINT (116.586998 40.079528),2,0,2009-06-29 07:29:50+00
POINT (116.587041 40.079472),2,0,2009-06-29 07:29:55+00
POINT (116.587041 40.07945),2,0,2009-06-29 07:30:00+00
POINT (116.587055 40.079449),2,0,2009-06-29 07:30:05+00
POINT (116.587055 40.079449),2,0,2009-06-29 07:30:08+00
POINT (116.587047 40.079446),2,0,2009-06-29 07:30:10+00
POINT (116.587047 40.079435),2,0,2009-06-29 07:30:15+00
POINT (116.587051 40.079495),2,0,2009-06-29 07:30:20+00
POINT (116.587074 40.079567),2,0,2009-06-29 07:30:25+00
POINT (116.587085 40.079635),2,0,2009-06-29 07:30:30+00
POINT (116.587038 40.079755),2,0,2009-06-29 07:30:35+00
POINT (116.586767 40.079854),2,0,2009-06-29 07:30:40+00
POINT (116.58639 40.079788),2,0,2009-06-29 07:30:45+00
POINT (116.586064 40.079752),2,0,2009-06-29 07:30:50+00
POINT (116.585674 40.079684),2,0,2009-06-29 07:30:55+00
POINT (116.585247 40.079609),2,0,2009-06-29 07:31:00+00
POINT (116.585125 40.079548),2,0,2009-06-29 07:31:05+00
POINT (116.585024 40.079444),2,0,2009-06-29 07:31:10+00
POINT (116.584611 40.079342),2,0,2009-06-29 07:31:15+00
POINT (116.583823 40.079393),2,0,2009-06-29 07:31:20+00
POINT (116.583387 40.079454),2,0,2009-06-29 07:31:25+00
POINT (116.583075 40.079469),2,0,2009-06-29 07:31:30+00
POINT (116.582873 40.079413),2,0,2009-06-29 07:31:35+00
POINT (116.582628 40.079408),2,0,2009-06-29 07:31:40+00
POINT (116.582407 40.079346),2,0,2009-06-29 07:31:45+00
POINT (116.582261 40.079377),2,0,2009-06-29 07:31:50+00
POINT (116.582189 40.079389),2,0,2009-06-29 07:31:55+00
POINT (116.582164 40.079359),2,0,2009-06-29 07:32:00+00
POINT (116.582154 40.079327),2,0,2009-06-29 07:32:05+00
POINT (116.582039 40.07924),2,0,2009-06-29 07:32:10+00
POINT (116.581916 40.079224),2,0,2009-06-29 07:32:15+00
POINT (116.581857 40.079203),2,0,2009-06-29 07:32:20+00
POINT (116.581815 40.079124),2,0,2009-06-29 07:32:25+00
POINT (116.581751 40.079087),2,0,2009-06-29 07:32:30+00
POINT (116.58171 40.079079),2,0,2009-06-29 07:32:35+00
POINT (116.581716 40.07904),2,0,2009-06-29 07:32:40+00
POINT (116.581738 40.079051),2,0,2009-06-29 07:32:45+00
POINT (116.58177 40.079035),2,0,2009-06-29 07:32:50+00
POINT (116.581808 40.078998),2,0,2009-06-29 07:32:55+00
POINT (116.581709 40.078964),2,0,2009-06-29 07:33:00+00
POINT (116.581595 40.079023),2,0,2009-06-29 07:33:05+00
POINT (116.58129 40.079083),2,0,2009-06-29 07:33:10+00
POINT (116.580926 40.078926),2,0,2009-06-29 07:33:15+00
POINT (116.580856 40.078563),2,0,2009-06-29 07:33:20+00
POINT (116.580842 40.078046),2,0,2009-06-29 07:33:25+00
POINT (116.581044 40.077623),2,0,2009-06-29 07:33:30+00
POINT (116.581353 40.077283),2,0,2009-06-29 07:33:35+00
POINT (116.581749 40.076934),2,0,2009-06-29 07:33:40+00
POINT (116.582095 40.076487),2,0,2009-06-29 07:33:45+00
POINT (116.582267 40.076008),2,0,2009-06-29 07:33:50+00
POINT (116.582262 40.075459),2,0,2009-06-29 07:33:55+00
POINT (116.582176 40.074804),2,0,2009-06-29 07:34:00+00
POINT (116.582077 40.074074),2,0,2009-06-29 07:34:05+00
POINT (116.581966 40.073304),2,0,2009-06-29 07:34:10+00
POINT (116.581869 40.072455),2,0,2009-06-29 07:34:15+00
POINT (116.581864 40.071595),2,0,2009-06-29 07:34:20+00
POINT (116.58185 40.070764),2,0,2009-06-29 07:34:25+00
POINT (116.581913 40.06993),2,0,2009-06-29 07:34:30+00
POINT (116.582034 40.069064),2,0,2009-06-29 07:34:35+00
POINT (116.582153 40.068178),2,0,2009-06-29 07:34:40+00
POINT (116.5823 40.067283),2,0,2009-06-29 07:34:45+00
POINT (116.582441 40.066354),2,0,2009-06-29 07:34:50+00
POINT (116.582587 40.065391),2,0,2009-06-29 07:34:55+00
POINT (116.582733 40.064405),2,0,2009-06-29 07:35:00+00
POINT (116.582906 40.06339),2,0,2009-06-29 07:35:05+00
POINT (116.583037 40.06238),2,0,2009-06-29 07:35:10+00
POINT (116.583199 40.061371),2,0,2009-06-29 07:35:15+00
POINT (116.583363 40.060348),2,0,2009-06-29 07:35:20+00
POINT (116.583535 40.059311),2,0,2009-06-29 07:35:25+00
POINT (116.583715 40.058287),2,0,2009-06-29 07:35:30+00
POINT (116.583905 40.057276),2,0,2009-06-29 07:35:35+00
POINT (116.584078 40.056265),2,0,2009-06-29 07:35:40+00
POINT (116.584171 40.055305),2,0,2009-06-29 07:35:45+00
POINT (116.584181 40.054322),2,0,2009-06-29 07:35:50+00
POINT (116.584007 40.053341),2,0,2009-06-29 07:35:55+00
POINT (116.583725 40.052388),2,0,2009-06-29 07:36:00+00
POINT (116.583316 40.051445),2,0,2009-06-29 07:36:05+00
POINT (116.582801 40.05058),2,0,2009-06-29 07:36:10+00
POINT (116.58218 40.049828),2,0,2009-06-29 07:36:15+00
POINT (116.581485 40.049163),2,0,2009-06-29 07:36:20+00
POINT (116.580818 40.048575),2,0,2009-06-29 07:36:25+00
POINT (116.580167 40.04811),2,0,2009-06-29 07:36:30+00
POINT (116.579584 40.047822),2,0,2009-06-29 07:36:35+00
POINT (116.579239 40.047589),2,0,2009-06-29 07:36:40+00
POINT (116.579061 40.047415),2,0,2009-06-29 07:36:45+00
POINT (116.578879 40.047207),2,0,2009-06-29 07:36:50+00
POINT (116.578619 40.04686),2,0,2009-06-29 07:36:55+00
POINT (116.578279 40.046388),2,0,2009-06-29 07:37:00+00
POINT (116.577867 40.045904),2,0,2009-06-29 07:37:05+00
POINT (116.577338 40.045413),2,0,2009-06-29 07:37:10+00
POINT (116.576707 40.044885),2,0,2009-06-29 07:37:15+00
POINT (116.576053 40.044293),2,0,2009-06-29 07:37:20+00
POINT (116.575367 40.043653),2,0,2009-06-29 07:37:25+00
POINT (116.574662 40.042963),2,0,2009-06-29 07:37:30+00
POINT (116.573915 40.042207),2,0,2009-06-29 07:37:35+00
POINT (116.573195 40.041424),2,0,2009-06-29 07:37:40+00
POINT (116.57246 40.040589),2,0,2009-06-29 07:37:45+00
POINT (116.57172 40.039736),2,0,2009-06-29 07:37:50+00
POINT (116.570963 40.038869),2,0,2009-06-29 07:37:55+00
POINT (116.570214 40.038004),2,0,2009-06-29 07:38:00+00
POINT (116.569396 40.037173),2,0,2009-06-29 07:38:05+00
POINT (116.568491 40.036392),2,0,2009-06-29 07:38:10+00
POINT (116.567446 40.035698),2,0,2009-06-29 07:38:15+00
POINT (116.56637 40.035079),2,0,2009-06-29 07:38:20+00
POINT (116.565174 40.034552),2,0,2009-06-29 07:38:25+00
POINT (116.564072 40.034006),2,0,2009-06-29 07:38:30+00
POINT (116.562938 40.033486),2,0,2009-06-29 07:38:35+00
POINT (116.561815 40.032963),2,0,2009-06-29 07:38:40+00
POINT (116.560695 40.032418),2,0,2009-06-29 07:38:45+00
POINT (116.559589 40.031871),2,0,2009-06-29 07:38:50+00
POINT (116.558486 40.031323),2,0,2009-06-29 07:38:55+00
POINT (116.557376 40.030789),2,0,2009-06-29 07:39:00+00
POINT (116.556339 40.03028),2,0,2009-06-29 07:39:05+00
POINT (116.5553 40.029835),2,0,2009-06-29 07:39:10+00
POINT (116.554263 40.029411),2,0,2009-06-29 07:39:15+00
POINT (116.553165 40.029028),2,0,2009-06-29 07:39:20+00
POINT (116.552065 40.028677),2,0,2009-06-29 07:39:25+00
POINT (116.550936 40.028333),2,0,2009-06-29 07:39:30+00
POINT (116.549823 40.027982),2,0,2009-06-29 07:39:35+00
POINT (116.548687 40.027636),2,0,2009-06-29 07:39:40+00
POINT (116.54752 40.027276),2,0,2009-06-29 07:39:45+00
POINT (116.546371 40.026936),2,0,2009-06-29 07:39:50+00
POINT (116.545251 40.026572),2,0,2009-06-29 07:39:55+00
POINT (116.544127 40.026202),2,0,2009-06-29 07:40:00+00
POINT (116.542969 40.02581),2,0,2009-06-29 07:40:05+00
POINT (116.541858 40.025444),2,0,2009-06-29 07:40:10+00
POINT (116.540782 40.025077),2,0,2009-06-29 07:40:15+00
POINT (116.539711 40.024686),2,0,2009-06-29 07:40:20+00
POINT (116.53866 40.024287),2,0,2009-06-29 07:40:25+00
POINT (116.537624 40.023899),2,0,2009-06-29 07:40:30+00
POINT (116.536568 40.023506),2,0,2009-06-29 07:40:35+00
POINT (116.535515 40.023091),2,0,2009-06-29 07:40:40+00
POINT (116.5344 40.022682),2,0,2009-06-29 07:40:45+00
POINT (116.533253 40.022261),2,0,2009-06-29 07:40:50+00
POINT (116.532056 40.021843),2,0,2009-06-29 07:40:55+00
POINT (116.530837 40.021421),2,0,2009-06-29 07:41:00+00
POINT (116.529668 40.020985),2,0,2009-06-29 07:41:05+00
POINT (116.52845 40.020563),2,0,2009-06-29 07:41:10+00
POINT (116.527264 40.020094),2,0,2009-06-29 07:41:15+00
POINT (116.526023 40.01964),2,0,2009-06-29 07:41:20+00
POINT (116.52475 40.019182),2,0,2009-06-29 07:41:25+00
POINT (116.523462 40.018727),2,0,2009-06-29 07:41:30+00
POINT (116.522229 40.018286),2,0,2009-06-29 07:41:35+00
POINT (116.520908 40.0179),2,0,2009-06-29 07:41:40+00
POINT (116.519628 40.017454),2,0,2009-06-29 07:41:45+00
POINT (116.518353 40.016997),2,0,2009-06-29 07:41:50+00
POINT (116.517097 40.01652),2,0,2009-06-29 07:41:55+00
POINT (116.515909 40.016004),2,0,2009-06-29 07:42:00+00
POINT (116.514768 40.015469),2,0,2009-06-29 07:42:05+00
POINT (116.51367 40.0149),2,0,2009-06-29 07:42:10+00
POINT (116.512608 40.014253),2,0,2009-06-29 07:42:15+00
POINT (116.51158 40.013539),2,0,2009-06-29 07:42:20+00
POINT (116.510639 40.012798),2,0,2009-06-29 07:42:25+00
POINT (116.509763 40.01205),2,0,2009-06-29 07:42:30+00
POINT (116.50893 40.011296),2,0,2009-06-29 07:42:35+00
POINT (116.508142 40.010572),2,0,2009-06-29 07:42:40+00
POINT (116.507374 40.009871),2,0,2009-06-29 07:42:45+00
POINT (116.506574 40.009167),2,0,2009-06-29 07:42:50+00
POINT (116.505742 40.008453),2,0,2009-06-29 07:42:55+00
POINT (116.504937 40.007721),2,0,2009-06-29 07:43:00+00
POINT (116.504174 40.006998),2,0,2009-06-29 07:43:05+00
POINT (116.503409 40.006307),2,0,2009-06-29 07:43:10+00
POINT (116.502642 40.005615),2,0,2009-06-29 07:43:15+00
POINT (116.501853 40.00491),2,0,2009-06-29 07:43:20+00
POINT (116.501042 40.004188),2,0,2009-06-29 07:43:25+00
